instance,instance_id,n,error,algo,time_ms,peak_mb,gap,trial
sorting_near_sorted_2.json,sorting_near_sorted_2,1000,0.05,C,1.9124000100418925,0.007839202880859375,0.0,9
sorting_near_sorted_2.json,sorting_near_sorted_2,1000,0.05,C,1.881500007584691,0.007839202880859375,0.0,10
sorting_near_sorted_3.json,sorting_near_sorted_3,1000,0.1,A,4.949199967086315,0.0343170166015625,0.0,1
sorting_near_sorted_3.json,sorting_near_sorted_3,1000,0.1,A,4.777499940246344,0.0343170166015625,0.0,2
sorting_near_sorted_3.json,sorting_near_sorted_3,1000,0.1,A,4.873499972745776,0.0343170166015625,0.0,3
sorting_near_sorted_3.json,sorting_near_sorted_3,1000,0.1,A,4.835200030356646,0.0343170166015625,0.0,4
sorting_near_sorted_3.json,sorting_near_sorted_3,1000,0.1,A,4.947499954141676,0.0343170166015625,0.0,5
sorting_near_sorted_3.json,sorting_near_sorted_3,1000,0.1,A,4.860799992457032,0.0343170166015625,0.0,6
sorting_near_sorted_3.json,sorting_near_sorted_3,1000,0.1,A,4.893600009381771,0.0343170166015625,0.0,7
sorting_near_sorted_3.json,sorting_near_sorted_3,1000,0.1,A,4.788200021721423,0.0343170166015625,0.0,8
sorting_near_sorted_3.json,sorting_near_sorted_3,1000,0.1,A,4.806700046174228,0.0343170166015625,0.0,9
sorting_near_sorted_3.json,sorting_near_sorted_3,1000,0.1,A,4.9091000109910965,0.0343170166015625,0.0,10
sorting_near_sorted_3.json,sorting_near_sorted_3,1000,0.1,B,6.600300082936883,0.0282440185546875,0.0,1
sorting_near_sorted_3.json,sorting_near_sorted_3,1000,0.1,B,6.7532999673858285,0.0282440185546875,0.0,2
sorting_near_sorted_3.json,sorting_near_sorted_3,1000,0.1,B,6.7619000328704715,0.0282440185546875,0.0,3
sorting_near_sorted_3.json,sorting_near_sorted_3,1000,0.1,B,6.7770000314339995,0.0282440185546875,0.0,4
sorting_near_sorted_3.json,sorting_near_sorted_3,1000,0.1,B,6.711299996823072,0.0282440185546875,0.0,5
sorting_near_sorted_3.json,sorting_near_sorted_3,1000,0.1,B,6.691500078886747,0.0282440185546875,0.0,6
sorting_near_sorted_3.json,sorting_near_sorted_3,1000,0.1,B,6.614400073885918,0.0282440185546875,0.0,7
sorting_near_sorted_3.json,sorting_near_sorted_3,1000,0.1,B,6.72070006839931,0.0282440185546875,0.0,8
sorting_near_sorted_3.json,sorting_near_sorted_3,1000,0.1,B,6.729400018230081,0.0282440185546875,0.0,9
sorting_near_sorted_3.json,sorting_near_sorted_3,1000,0.1,B,6.681400001980364,0.0282440185546875,0.0,10
sorting_near_sorted_3.json,sorting_near_sorted_3,1000,0.1,C,2.038000035099685,0.007839202880859375,0.0,1
sorting_near_sorted_3.json,sorting_near_sorted_3,1000,0.1,C,2.02519993763417,0.007839202880859375,0.0,2
sorting_near_sorted_3.json,sorting_near_sorted_3,1000,0.1,C,2.065700013190508,0.007839202880859375,0.0,3
sorting_near_sorted_3.json,sorting_near_sorted_3,1000,0.1,C,2.0164999878033996,0.007839202880859375,0.0,4
sorting_near_sorted_3.json,sorting_near_sorted_3,1000,0.1,C,2.0765000954270363,0.007839202880859375,0.0,5
sorting_near_sorted_3.json,sorting_near_sorted_3,1000,0.1,C,2.0297999726608396,0.007839202880859375,0.0,6
sorting_near_sorted_3.json,sorting_near_sorted_3,1000,0.1,C,2.0032000029459596,0.007839202880859375,0.0,7
sorting_near_sorted_3.json,sorting_near_sorted_3,1000,0.1,C,2.016299986280501,0.007839202880859375,0.0,8
sorting_near_sorted_3.json,sorting_near_sorted_3,1000,0.1,C,2.0188000053167343,0.007839202880859375,0.0,9
sorting_near_sorted_3.json,sorting_near_sorted_3,1000,0.1,C,2.0675999112427235,0.007839202880859375,0.0,10
sorting_near_sorted_4.json,sorting_near_sorted_4,5000,0.02,A,25.19600000232458,0.1610870361328125,0.0,1
sorting_near_sorted_4.json,sorting_near_sorted_4,5000,0.02,A,25.713799986988306,0.1610870361328125,0.0,2
sorting_near_sorted_4.json,sorting_near_sorted_4,5000,0.02,A,25.44230001512915,0.1610870361328125,0.0,3
sorting_near_sorted_4.json,sorting_near_sorted_4,5000,0.02,A,25.04360000602901,0.1610870361328125,0.0,4
sorting_near_sorted_4.json,sorting_near_sorted_4,5000,0.02,A,25.54579998832196,0.1610870361328125,0.0,5
sorting_near_sorted_4.json,sorting_near_sorted_4,5000,0.02,A,25.10450000409037,0.1610870361328125,0.0,6
sorting_near_sorted_4.json,sorting_near_sorted_4,5000,0.02,A,25.21850005723536,0.1610870361328125,0.0,7
sorting_near_sorted_4.json,sorting_near_sorted_4,5000,0.02,A,25.063099921680987,0.1610870361328125,0.0,8
sorting_near_sorted_4.json,sorting_near_sorted_4,5000,0.02,A,24.934699991717935,0.1610870361328125,0.0,9
sorting_near_sorted_4.json,sorting_near_sorted_4,5000,0.02,A,25.041199987754226,0.1610870361328125,0.0,10
sorting_near_sorted_4.json,sorting_near_sorted_4,5000,0.02,B,53.057100041769445,0.13538360595703125,0.0,1
sorting_near_sorted_4.json,sorting_near_sorted_4,5000,0.02,B,53.188799996860325,0.13538360595703125,0.0,2
sorting_near_sorted_4.json,sorting_near_sorted_4,5000,0.02,B,53.22959995828569,0.13538360595703125,0.0,3
sorting_near_sorted_4.json,sorting_near_sorted_4,5000,0.02,B,53.24120004661381,0.13538360595703125,0.0,4
sorting_near_sorted_4.json,sorting_near_sorted_4,5000,0.02,B,53.02800005301833,0.13538360595703125,0.0,5
sorting_near_sorted_4.json,sorting_near_sorted_4,5000,0.02,B,53.0610999558121,0.13538360595703125,0.0,6
sorting_near_sorted_4.json,sorting_near_sorted_4,5000,0.02,B,52.317599998787045,0.13597869873046875,0.0,7
sorting_near_sorted_4.json,sorting_near_sorted_4,5000,0.02,B,54.04339998494834,0.13538360595703125,0.0,8
sorting_near_sorted_4.json,sorting_near_sorted_4,5000,0.02,B,54.21049997676164,0.13538360595703125,0.0,9
sorting_near_sorted_4.json,sorting_near_sorted_4,5000,0.02,B,53.930799942463636,0.13538360595703125,0.0,10
sorting_near_sorted_4.json,sorting_near_sorted_4,5000,0.02,C,10.726499953307211,0.038356781005859375,0.0,1
sorting_near_sorted_4.json,sorting_near_sorted_4,5000,0.02,C,10.671199997887015,0.038356781005859375,0.0,2
sorting_near_sorted_4.json,sorting_near_sorted_4,5000,0.02,C,10.619199951179326,0.038356781005859375,0.0,3
sorting_near_sorted_4.json,sorting_near_sorted_4,5000,0.02,C,10.825700010173023,0.038356781005859375,0.0,4
sorting_near_sorted_4.json,sorting_near_sorted_4,5000,0.02,C,10.720600024797022,0.038356781005859375,0.0,5
sorting_near_sorted_4.json,sorting_near_sorted_4,5000,0.02,C,10.901300003752112,0.038356781005859375,0.0,6
sorting_near_sorted_4.json,sorting_near_sorted_4,5000,0.02,C,10.930299991741776,0.038356781005859375,0.0,7
sorting_near_sorted_4.json,sorting_near_sorted_4,5000,0.02,C,10.79950004350394,0.038356781005859375,0.0,8
sorting_near_sorted_4.json,sorting_near_sorted_4,5000,0.02,C,10.772100067697465,0.038356781005859375,0.0,9
sorting_near_sorted_4.json,sorting_near_sorted_4,5000,0.02,C,11.010900023393333,0.038356781005859375,0.0,10
sorting_near_sorted_5.json,sorting_near_sorted_5,5000,0.05,A,25.28189995791763,0.1610107421875,0.0,1
sorting_near_sorted_5.json,sorting_near_sorted_5,5000,0.05,A,25.41699993889779,0.1610107421875,0.0,2
sorting_near_sorted_5.json,sorting_near_sorted_5,5000,0.05,A,25.49969998653978,0.1610107421875,0.0,3
sorting_near_sorted_5.json,sorting_near_sorted_5,5000,0.05,A,25.823900010436773,0.1610107421875,0.0,4
sorting_near_sorted_5.json,sorting_near_sorted_5,5000,0.05,A,25.5475000012666,0.1610107421875,0.0,5
sorting_near_sorted_5.json,sorting_near_sorted_5,5000,0.05,A,25.424899999052286,0.1610107421875,0.0,6
sorting_near_sorted_5.json,sorting_near_sorted_5,5000,0.05,A,25.43759997934103,0.1610107421875,0.0,7
sorting_near_sorted_5.json,sorting_near_sorted_5,5000,0.05,A,25.44340002350509,0.1610107421875,0.0,8
sorting_near_sorted_5.json,sorting_near_sorted_5,5000,0.05,A,25.454799993894994,0.1610107421875,0.0,9
sorting_near_sorted_5.json,sorting_near_sorted_5,5000,0.05,A,25.27159999590367,0.1610107421875,0.0,10
sorting_near_sorted_5.json,sorting_near_sorted_5,5000,0.05,B,53.276099963113666,0.13538360595703125,0.0,1
sorting_near_sorted_5.json,sorting_near_sorted_5,5000,0.05,B,53.76590008381754,0.13538360595703125,0.0,2
sorting_near_sorted_5.json,sorting_near_sorted_5,5000,0.05,B,53.36709995754063,0.13538360595703125,0.0,3
sorting_near_sorted_5.json,sorting_near_sorted_5,5000,0.05,B,53.110099979676306,0.13538360595703125,0.0,4
sorting_near_sorted_5.json,sorting_near_sorted_5,5000,0.05,B,53.39999997522682,0.13538360595703125,0.0,5
sorting_near_sorted_5.json,sorting_near_sorted_5,5000,0.05,B,53.16040001343936,0.13538360595703125,0.0,6
sorting_near_sorted_5.json,sorting_near_sorted_5,5000,0.05,B,53.16180002409965,0.13538360595703125,0.0,7
sorting_near_sorted_5.json,sorting_near_sorted_5,5000,0.05,B,53.68140002246946,0.13538360595703125,0.0,8
sorting_near_sorted_5.json,sorting_near_sorted_5,5000,0.05,B,53.32130007445812,0.13538360595703125,0.0,9
sorting_near_sorted_5.json,sorting_near_sorted_5,5000,0.05,B,52.99680004827678,0.13538360595703125,0.0,10
sorting_near_sorted_5.json,sorting_near_sorted_5,5000,0.05,C,11.506699956953526,0.038356781005859375,0.0,1
sorting_near_sorted_5.json,sorting_near_sorted_5,5000,0.05,C,11.415099957957864,0.038356781005859375,0.0,2
sorting_near_sorted_5.json,sorting_near_sorted_5,5000,0.05,C,11.588699999265373,0.038356781005859375,0.0,3
sorting_near_sorted_5.json,sorting_near_sorted_5,5000,0.05,C,11.699700029566884,0.038356781005859375,0.0,4
sorting_near_sorted_5.json,sorting_near_sorted_5,5000,0.05,C,11.559000005945563,0.038356781005859375,0.0,5
sorting_near_sorted_5.json,sorting_near_sorted_5,5000,0.05,C,11.474699946120381,0.038356781005859375,0.0,6
sorting_near_sorted_5.json,sorting_near_sorted_5,5000,0.05,C,11.560200015082955,0.038356781005859375,0.0,7
sorting_near_sorted_5.json,sorting_near_sorted_5,5000,0.05,C,11.544599896296859,0.038356781005859375,0.0,8
sorting_near_sorted_5.json,sorting_near_sorted_5,5000,0.05,C,11.490900069475174,0.038356781005859375,0.0,9
sorting_near_sorted_5.json,sorting_near_sorted_5,5000,0.05,C,11.606400017626584,0.038356781005859375,0.0,10
sorting_near_sorted_6.json,sorting_near_sorted_6,5000,0.1,A,25.588999968022108,0.1613311767578125,0.0,1
sorting_near_sorted_6.json,sorting_near_sorted_6,5000,0.1,A,25.46600007917732,0.1613311767578125,0.0,2
sorting_near_sorted_6.json,sorting_near_sorted_6,5000,0.1,A,25.837199995294213,0.1613311767578125,0.0,3
sorting_near_sorted_6.json,sorting_near_sorted_6,5000,0.1,A,25.731300003826618,0.1613311767578125,0.0,4
sorting_near_sorted_6.json,sorting_near_sorted_6,5000,0.1,A,25.9247999638319,0.1613311767578125,0.0,5
sorting_near_sorted_6.json,sorting_near_sorted_6,5000,0.1,A,25.727099971845746,0.1613311767578125,0.0,6
sorting_near_sorted_6.json,sorting_near_sorted_6,5000,0.1,A,25.48970002681017,0.1613311767578125,0.0,7
sorting_near_sorted_6.json,sorting_near_sorted_6,5000,0.1,A,25.649200077168643,0.1613311767578125,0.0,8
sorting_near_sorted_6.json,sorting_near_sorted_6,5000,0.1,A,25.733700022101402,0.1613311767578125,0.0,9
sorting_near_sorted_6.json,sorting_near_sorted_6,5000,0.1,A,25.89869999792427,0.1613311767578125,0.0,10
sorting_near_sorted_6.json,sorting_near_sorted_6,5000,0.1,B,53.89199999626726,0.1353759765625,0.0,1
sorting_near_sorted_6.json,sorting_near_sorted_6,5000,0.1,B,53.41900000348687,0.1353759765625,0.0,2
sorting_near_sorted_6.json,sorting_near_sorted_6,5000,0.1,B,53.679500008001924,0.1353759765625,0.0,3
sorting_near_sorted_6.json,sorting_near_sorted_6,5000,0.1,B,53.04689996410161,0.1353759765625,0.0,4
sorting_near_sorted_6.json,sorting_near_sorted_6,5000,0.1,B,53.39349992573261,0.1353759765625,0.0,5
sorting_near_sorted_6.json,sorting_near_sorted_6,5000,0.1,B,53.61750000156462,0.1353759765625,0.0,6
sorting_near_sorted_6.json,sorting_near_sorted_6,5000,0.1,B,53.3714999910444,0.1353759765625,0.0,7
sorting_near_sorted_6.json,sorting_near_sorted_6,5000,0.1,B,53.78790001850575,0.1353759765625,0.0,8
sorting_near_sorted_6.json,sorting_near_sorted_6,5000,0.1,B,53.501600050367415,0.1353759765625,0.0,9
sorting_near_sorted_6.json,sorting_near_sorted_6,5000,0.1,B,53.38789999950677,0.1353759765625,0.0,10
sorting_near_sorted_6.json,sorting_near_sorted_6,5000,0.1,C,12.871999992057681,0.038356781005859375,0.0,1
sorting_near_sorted_6.json,sorting_near_sorted_6,5000,0.1,C,12.913999962620437,0.038356781005859375,0.0,2
sorting_near_sorted_6.json,sorting_near_sorted_6,5000,0.1,C,12.969399918802083,0.038356781005859375,0.0,3
sorting_near_sorted_6.json,sorting_near_sorted_6,5000,0.1,C,12.872899998910725,0.038356781005859375,0.0,4
sorting_near_sorted_6.json,sorting_near_sorted_6,5000,0.1,C,12.886200100183487,0.038356781005859375,0.0,5
sorting_near_sorted_6.json,sorting_near_sorted_6,5000,0.1,C,12.990200077183545,0.038356781005859375,0.0,6
sorting_near_sorted_6.json,sorting_near_sorted_6,5000,0.1,C,13.163800002075732,0.038356781005859375,0.0,7
sorting_near_sorted_6.json,sorting_near_sorted_6,5000,0.1,C,12.85579998511821,0.038356781005859375,0.0,8
sorting_near_sorted_6.json,sorting_near_sorted_6,5000,0.1,C,12.852199957706034,0.038356781005859375,0.0,9
sorting_near_sorted_6.json,sorting_near_sorted_6,5000,0.1,C,12.978199985809624,0.038356781005859375,0.0,10
sorting_near_sorted_7.json,sorting_near_sorted_7,20000,0.02,A,102.89490001741797,0.63250732421875,0.0,1
sorting_near_sorted_7.json,sorting_near_sorted_7,20000,0.02,A,103.15239999908954,0.63250732421875,0.0,2
sorting_near_sorted_7.json,sorting_near_sorted_7,20000,0.02,A,103.00749994348735,0.63250732421875,0.0,3
sorting_near_sorted_7.json,sorting_near_sorted_7,20000,0.02,A,103.41759992297739,0.63250732421875,0.0,4
sorting_near_sorted_7.json,sorting_near_sorted_7,20000,0.02,A,103.80960011389107,0.63250732421875,0.0,5
sorting_near_sorted_7.json,sorting_near_sorted_7,20000,0.02,A,102.70629997830838,0.63250732421875,0.0,6
sorting_near_sorted_7.json,sorting_near_sorted_7,20000,0.02,A,102.91720007080585,0.63250732421875,0.0,7
sorting_near_sorted_7.json,sorting_near_sorted_7,20000,0.02,A,103.44770003575832,0.6337203979492188,0.0,8
sorting_near_sorted_7.json,sorting_near_sorted_7,20000,0.02,A,102.86450001876801,0.63250732421875,0.0,9
sorting_near_sorted_7.json,sorting_near_sorted_7,20000,0.02,A,106.11109994351864,0.63250732421875,0.0,10
sorting_near_sorted_7.json,sorting_near_sorted_7,20000,0.02,B,278.3742999890819,0.5361404418945312,0.0,1
sorting_near_sorted_7.json,sorting_near_sorted_7,20000,0.02,B,273.3878999715671,0.5361404418945312,0.0,2
sorting_near_sorted_7.json,sorting_near_sorted_7,20000,0.02,B,270.7261999603361,0.5361404418945312,0.0,3
sorting_near_sorted_7.json,sorting_near_sorted_7,20000,0.02,B,273.079099948518,0.5361404418945312,0.0,4
sorting_near_sorted_7.json,sorting_near_sorted_7,20000,0.02,B,281.1030999291688,0.5361404418945312,0.0,5
sorting_near_sorted_7.json,sorting_near_sorted_7,20000,0.02,B,269.77699995040894,0.5361404418945312,0.0,6
sorting_near_sorted_7.json,sorting_near_sorted_7,20000,0.02,B,282.95050002634525,0.5361404418945312,0.0,7
sorting_near_sorted_7.json,sorting_near_sorted_7,20000,0.02,B,271.13550005014986,0.5361404418945312,0.0,8
sorting_near_sorted_7.json,sorting_near_sorted_7,20000,0.02,B,271.7448000330478,0.5361404418945312,0.0,9
sorting_near_sorted_7.json,sorting_near_sorted_7,20000,0.02,B,275.15429991763085,0.5361404418945312,0.0,10
sorting_near_sorted_7.json,sorting_near_sorted_7,20000,0.02,C,44.54000003170222,0.15279769897460938,0.0,1
sorting_near_sorted_7.json,sorting_near_sorted_7,20000,0.02,C,45.010200003162026,0.15279769897460938,0.0,2
sorting_near_sorted_7.json,sorting_near_sorted_7,20000,0.02,C,44.52340002171695,0.15279769897460938,0.0,3
sorting_near_sorted_7.json,sorting_near_sorted_7,20000,0.02,C,44.632800039835274,0.15279769897460938,0.0,4
sorting_near_sorted_7.json,sorting_near_sorted_7,20000,0.02,C,44.40780007280409,0.15279769897460938,0.0,5
sorting_near_sorted_7.json,sorting_near_sorted_7,20000,0.02,C,44.51889998745173,0.15279769897460938,0.0,6
sorting_near_sorted_7.json,sorting_near_sorted_7,20000,0.02,C,44.993000105023384,0.15279769897460938,0.0,7
sorting_near_sorted_7.json,sorting_near_sorted_7,20000,0.02,C,44.67440000735223,0.15279769897460938,0.0,8
sorting_near_sorted_7.json,sorting_near_sorted_7,20000,0.02,C,44.503599987365305,0.15279769897460938,0.0,9
sorting_near_sorted_7.json,sorting_near_sorted_7,20000,0.02,C,44.77599996607751,0.15279769897460938,0.0,10
sorting_near_sorted_8.json,sorting_near_sorted_8,20000,0.05,A,104.15370005648583,0.6328659057617188,0.0,1
sorting_near_sorted_8.json,sorting_near_sorted_8,20000,0.05,A,105.43240001425147,0.6328659057617188,0.0,2
sorting_near_sorted_8.json,sorting_near_sorted_8,20000,0.05,A,103.81369991227984,0.6328659057617188,0.0,3
sorting_near_sorted_8.json,sorting_near_sorted_8,20000,0.05,A,104.53490004874766,0.6328659057617188,0.0,4
sorting_near_sorted_8.json,sorting_near_sorted_8,20000,0.05,A,104.09260005690157,0.6328659057617188,0.0,5
sorting_near_sorted_8.json,sorting_near_sorted_8,20000,0.05,A,104.1937000118196,0.6328659057617188,0.0,6
sorting_near_sorted_8.json,sorting_near_sorted_8,20000,0.05,A,103.56179997324944,0.6328659057617188,0.0,7
sorting_near_sorted_8.json,sorting_near_sorted_8,20000,0.05,A,104.43329997360706,0.6328659057617188,0.0,8
sorting_near_sorted_8.json,sorting_near_sorted_8,20000,0.05,A,103.54770009871572,0.6328659057617188,0.0,9
sorting_near_sorted_8.json,sorting_near_sorted_8,20000,0.05,A,103.82399999070913,0.6328659057617188,0.0,10
sorting_near_sorted_8.json,sorting_near_sorted_8,20000,0.05,B,277.145600062795,0.5361404418945312,0.0,1
sorting_near_sorted_8.json,sorting_near_sorted_8,20000,0.05,B,277.85319997929037,0.5361404418945312,0.0,2
sorting_near_sorted_8.json,sorting_near_sorted_8,20000,0.05,B,279.0245999349281,0.5361404418945312,0.0,3
sorting_near_sorted_8.json,sorting_near_sorted_8,20000,0.05,B,281.2053000088781,0.5361404418945312,0.0,4
sorting_near_sorted_8.json,sorting_near_sorted_8,20000,0.05,B,277.78200001921505,0.5361404418945312,0.0,5
sorting_near_sorted_8.json,sorting_near_sorted_8,20000,0.05,B,277.463800041005,0.5361404418945312,0.0,6
sorting_near_sorted_8.json,sorting_near_sorted_8,20000,0.05,B,274.73389997612685,0.537200927734375,0.0,7
sorting_near_sorted_8.json,sorting_near_sorted_8,20000,0.05,B,281.3892000121996,0.5361404418945312,0.0,8
sorting_near_sorted_8.json,sorting_near_sorted_8,20000,0.05,B,276.34059998672456,0.5361404418945312,0.0,9
sorting_near_sorted_8.json,sorting_near_sorted_8,20000,0.05,B,299.3214000016451,0.5361404418945312,0.0,10
sorting_near_sorted_8.json,sorting_near_sorted_8,20000,0.05,C,47.81669995281845,0.15279769897460938,0.0,1
sorting_near_sorted_8.json,sorting_near_sorted_8,20000,0.05,C,49.591299961321056,0.15279769897460938,0.0,2
sorting_near_sorted_8.json,sorting_near_sorted_8,20000,0.05,C,48.31040010321885,0.15279769897460938,0.0,3
sorting_near_sorted_8.json,sorting_near_sorted_8,20000,0.05,C,50.78400007914752,0.15279769897460938,0.0,4
sorting_near_sorted_8.json,sorting_near_sorted_8,20000,0.05,C,49.0203999215737,0.15279769897460938,0.0,5
sorting_near_sorted_8.json,sorting_near_sorted_8,20000,0.05,C,48.538099974393845,0.15279769897460938,0.0,6
sorting_near_sorted_8.json,sorting_near_sorted_8,20000,0.05,C,48.39649994391948,0.15279769897460938,0.0,7
sorting_near_sorted_8.json,sorting_near_sorted_8,20000,0.05,C,49.91339996922761,0.15279769897460938,0.0,8
sorting_near_sorted_8.json,sorting_near_sorted_8,20000,0.05,C,47.72079992108047,0.15279769897460938,0.0,9
sorting_near_sorted_8.json,sorting_near_sorted_8,20000,0.05,C,47.819499974139035,0.15279769897460938,0.0,10
sorting_near_sorted_9.json,sorting_near_sorted_9,20000,0.1,A,105.30250007286668,0.6328125,0.0,1
sorting_near_sorted_9.json,sorting_near_sorted_9,20000,0.1,A,105.37090001162142,0.6328125,0.0,2
sorting_near_sorted_9.json,sorting_near_sorted_9,20000,0.1,A,105.77919997740537,0.6328125,0.0,3
sorting_near_sorted_9.json,sorting_near_sorted_9,20000,0.1,A,106.21280001942068,0.6328125,0.0,4
sorting_near_sorted_9.json,sorting_near_sorted_9,20000,0.1,A,105.12099997140467,0.6328125,0.0,5
sorting_near_sorted_9.json,sorting_near_sorted_9,20000,0.1,A,105.3037999663502,0.6328125,0.0,6
sorting_near_sorted_9.json,sorting_near_sorted_9,20000,0.1,A,105.2962999092415,0.6328125,0.0,7
sorting_near_sorted_9.json,sorting_near_sorted_9,20000,0.1,A,105.39530008099973,0.6328125,0.0,8
sorting_near_sorted_9.json,sorting_near_sorted_9,20000,0.1,A,105.78660003375262,0.6328125,0.0,9
sorting_near_sorted_9.json,sorting_near_sorted_9,20000,0.1,A,106.65329999756068,0.6328125,0.0,10
sorting_near_sorted_9.json,sorting_near_sorted_9,20000,0.1,B,271.71420003287494,0.5361404418945312,0.0,1
sorting_near_sorted_9.json,sorting_near_sorted_9,20000,0.1,B,271.1207000538707,0.5361404418945312,0.0,2
sorting_near_sorted_9.json,sorting_near_sorted_9,20000,0.1,B,272.87599991541356,0.5361404418945312,0.0,3
sorting_near_sorted_9.json,sorting_near_sorted_9,20000,0.1,B,274.21430009417236,0.5361404418945312,0.0,4
sorting_near_sorted_9.json,sorting_near_sorted_9,20000,0.1,B,271.31340000778437,0.5361404418945312,0.0,5
sorting_near_sorted_9.json,sorting_near_sorted_9,20000,0.1,B,271.85810008086264,0.5361404418945312,0.0,6
sorting_near_sorted_9.json,sorting_near_sorted_9,20000,0.1,B,273.8755999598652,0.5361404418945312,0.0,7
sorting_near_sorted_9.json,sorting_near_sorted_9,20000,0.1,B,271.6070000315085,0.5361404418945312,0.0,8
sorting_near_sorted_9.json,sorting_near_sorted_9,20000,0.1,B,271.39300003182143,0.5361404418945312,0.0,9
sorting_near_sorted_9.json,sorting_near_sorted_9,20000,0.1,B,269.7821999900043,0.5361404418945312,0.0,10
sorting_near_sorted_9.json,sorting_near_sorted_9,20000,0.1,C,53.483900032006204,0.15279769897460938,0.0,1
sorting_near_sorted_9.json,sorting_near_sorted_9,20000,0.1,C,53.53589996229857,0.15279769897460938,0.0,2
sorting_near_sorted_9.json,sorting_near_sorted_9,20000,0.1,C,53.41579997912049,0.15279769897460938,0.0,3
sorting_near_sorted_9.json,sorting_near_sorted_9,20000,0.1,C,53.37370000779629,0.15279769897460938,0.0,4
sorting_near_sorted_9.json,sorting_near_sorted_9,20000,0.1,C,53.29149996396154,0.15279769897460938,0.0,5
sorting_near_sorted_9.json,sorting_near_sorted_9,20000,0.1,C,53.212599945254624,0.15279769897460938,0.0,6
sorting_near_sorted_9.json,sorting_near_sorted_9,20000,0.1,C,53.60989994369447,0.15279769897460938,0.0,7
sorting_near_sorted_9.json,sorting_near_sorted_9,20000,0.1,C,53.60309989191592,0.15279769897460938,0.0,8
sorting_near_sorted_9.json,sorting_near_sorted_9,20000,0.1,C,53.50050004199147,0.15279769897460938,0.0,9
sorting_near_sorted_9.json,sorting_near_sorted_9,20000,0.1,C,53.6013999953866,0.15279769897460938,0.0,10
